data_id,country,level,nation_code,crop,qualifier,crop_name_in_original_data,plant_start,plant_start_date,plant_end,plant_end_date,plant_median,plant_range,harvest_start,harvest_start_date,harvest_end,harvest_end_date,harvest_median,harvest_range,full_crop_name,location_code,tot_days,lat_avg,lon_avg,harvested_area,tmin_day_avg,temp_average,precip_average,temp_min,precip_min,temp_max,precip_max,temp_min_month,precip_min_month,temp_max_month,precip_max_month,temp_at_planting,precip_at_planting,sunfrac_at_planting,daylength_at_planting,dsw_at_planting,precip_over_pet_min,precip_over_pet_min_day,precip_over_pet_max,precip_over_pet_max_day,precip_over_pet_at_planting,apr_to_sept_temp_anomaly,apr_to_sept_precip_frac,gdd_base_0_between_plant_and_harvest,gdd_base_4_between_plant_and_harvest,gdd_base_5_between_plant_and_harvest,gdd_base_8_between_plant_and_harvest,gdd_base_10_between_plant_and_harvest,gdd_base_0,gdd_base_4,gdd_base_5,gdd_base_8,gdd_base_10,gdd_base_0_from_plant_until_cold,gdd_base_4_from_plant_until_cold,gdd_base_5_from_plant_until_cold,gdd_base_8_from_plant_until_cold,gdd_base_10_from_plant_until_cold,ndays_growing_season_below_0,ndays_growing_season_below_5,ndays_growing_season_below_10,ndays_growing_season_below_12,ndays_growing_season_below_15,ndays_growing_season_below_17,ndays_below_0,ndays_below_5,ndays_below_10,ndays_below_12,ndays_below_15,ndays_below_17,lgp,lgp_t,lgp_p,lgp_tmin5_tmax100,lgp_t_tmin5_tmax100,lgp_p_tmin5_tmax100,temp_growing_season,precip_growing_season,ndays_since_snowfrac_0_5,ndays_since_snowfrac_0_1,ndays_since_snowfrac_0_05,ndays_since_snowfrac_0,climate_category,misclassified,climate_category_string
743,Poland,N,20,Rye,Winter,Rye,242,8/30,306,11/2,274,65,149,5/29,210,7/29,179.5,62,Rye.Winter,20,270.5,52.2867590889351,19.3589085170661,20056.404083314,-30.415198288941,7.80934681024577,48.0696276320382,-4.28747809891766,27.0366147531005,18.195895682395,78.9745261030732,1,2,7,7,11.262335335793,45.5752600832688,0.350032985553822,12.7470075945728,101.229984740503,0.513611513710754,135,8.98397402363553,352,0.995821794581122,6.82574356779627,1.26013666939597,1574.40085708261,931.907795029464,798.43217394561,459.613576916973,287.069689190117,3102.24608905781,2083.75302700466,1856.27740592081,1235.45880889217,874.914921165313,362.71404839918,154.429840173578,116.481499999088,33.7549374831684,5.15152609657111,88,143,197,218,243,266,88,143,197,223,269,307,168,168,365,222,222,365,4.95031225181536,42.2435290768157,206,182,178,152,1,TRUE,1X
745,Poland,N,20,Rapeseed,Winter,Rapeseed,213,8/1,277,10/4,245,65,152,6/1,213,8/1,182.5,62,Rapeseed.Winter,20,302.5,52.4408470706024,18.0337067141217,4306.46941537211,-30.0881513365459,7.90310246479113,49.9038057776957,-3.5885110620802,27.9632201479528,17.9792174747503,80.9091222798241,1,2,7,7,15.3475043105968,61.0052567578285,0.414081050324054,14.7503831034841,155.011844171943,0.525623490612906,136,9.3894905191653,352,0.743943818680061,6.5418963606826,1.2468839383418,2009.13126906998,1227.3170095548,1061.04878461213,627.029448882797,393.464582101395,3084.57349270259,2054.75923318741,1826.49100824474,1206.47167251541,848.906805734008,766.426100086597,433.328110890403,365.091874280148,192.672448777272,105.063678910107,83,142,198,225,271,298,83,142,198,225,271,311,166,166,365,223,223,365,6.03130128417545,45.1710468431455,178,154,149,123,1,TRUE,1X
748,Romania,N,36,Wheat,Winter,Wheat,243,8/31,307,11/3,275,65,183,7/2,243,8/31,213,61,Wheat.Winter,36,303,45.2481647002172,25.302307985941,20052.5741955728,-27.3382403030639,10.5065067618803,47.3143742475339,-2.24861933282581,33.3845553379435,21.1540810109623,77.998580634126,1,3,7,6,13.9278827802186,37.2800722605927,0.522461995185617,12.6468190467013,142.576443852506,0.37417756566634,220,3.52254774974987,352,0.524296652041296,7.06790767772879,1.21815053257749,2769.79537922667,1879.54729939134,1687.36530640961,1176.14768196436,887.032840191486,3913.25142614554,2775.00334631021,2520.82135332849,1823.60372888324,1410.48888711036,528.197419593984,264.651503976395,213.644258735656,94.403633554299,41.5871378594328,53,117,169,191,219,234,53,117,169,191,225,251,134,260,239,123,249,239,8.94540931901408,47.445685472037,213,187,178,137,1,TRUE,1X
751,Russia,N,3,Barley,Winter,Winter Barley,260,9/17,297,10/24,278.5,38,169,6/18,200,7/19,184.5,32,Barley.Winter,3,271,52.8576707000632,57.5406766390824,91251.220444145,-40.2421786899739,4.1533970568117,42.3952854302104,-12.792815859531,24.7708227933097,20.0149645614353,68.3759862656516,1,2,7,7,7.08469329893761,43.5150333529426,0.395089500206316,12.4465558712533,97.9792338027669,0.366177234808392,136,13.6944281978593,355,1.14962286671187,10.3450218879002,1.20409018061095,1252.26802272046,812.951931050903,720.220735115835,484.110633071529,351.823945451388,2739.37103829448,1924.03340211114,1737.31279077975,1220.832074499,915.361142846408,97.3950486658571,18.3922296421635,8.39769391004373,0,0,147,182,209,217,233,246,148,181,220,235,268,292,36,145,233,55,183,233,0.211539144155616,37.9812985042006,179,162,158,-365,1,TRUE,1X
770,Sweden,N,8,Wheat,Winter,Winter Wheat,243,8/31,306,11/2,274.5,64,151,5/31,211,7/30,181,61,Wheat.Winter,8,271.5,57.8886286432646,15.447197278418,3479.91734418344,-26.9982595434967,6.3320536643691,49.9576210173145,-2.88017946293778,31.7127991395805,16.1139818610843,68.4744478988537,2,2,7,7,9.39531443347069,58.8787620136806,0.313516024365678,12.772819013443801,80.9964459635589,0.395525908289833,153,44.4986883370403,355,1.79197642981189,5.73746168158405,1.06661878671893,1208.21025726569,631.345762838011,521.463223464725,262.544721570071,150.377904959183,2519.89931186917,1571.04141138958,1368.15564911715,830.21313529805,533.391736720837,299.730343560507,100.588606179144,67.9188875858945,7.23534368609348,0,97,168,225,239,265,272,98,168,229,258,308,365,145,210,300,132,197,300,3.7388380060374,45.2912970568317,196,157,154,120,1,TRUE,1X
771,Sweden,N,8,Rapeseed,Winter,Winter rapeseed,241,8/29,303,10/30,272,63,151,5/31,209,7/28,180,59,Rapeseed.Winter,8,273,57.4313664007934,15.0743186137092,550.215696339074,-26.2737229257099,6.56771140158681,51.0421496003696,-2.46583626701418,32.504030200364,16.1324085957498,68.7007671847075,2,2,7,7,9.97301038756737,60.4378566447256,0.324256015201842,12.9700544657131,87.1643911824494,0.401989605237932,152,37.990366253092,355,1.65560107699588,5.61383776822849,1.05423110739078,1246.95564630083,647.394504796785,533.180880532276,262.836116637611,144.7605431711,2568.35531082688,1600.79416932284,1394.58054505833,848.235781163664,546.160207697153,346.346273147474,125.843731431053,88.6219900551192,14.728697874481,0,92,165,227,241,267,273,92,165,227,256,307,365,87,138,301,136,200,301,4.00356042425796,46.7452283260955,196,159,152,118,1,TRUE,1X
783,Ukraine,N,24,Rapeseed,Winter,Winter Rapeseed,228,8/16,267,9/24,247.5,40,190,7/9,226,8/14,208,37,Rapeseed.Winter,24,325.5,48.7595052000912,32.1296612475756,1031.80780203554,-28.6337782413746,8.3432062884169,45.2128747251251,-5.1209145735433,31.5826805101878,20.2792941534504,68.1632389804548,1,10,7,7,16.5704931113466,45.1165509865614,0.551930168784065,14.3142520526365,183.259522909222,0.386392817138093,227,6.41401279466457,353,0.451889019225592,7.97147310293614,1.167140438842,2619.46190632522,1785.77351208087,1601.55279757288,1103.0237426172,815.798208546607,3358.20448872743,2368.55390401293,2145.35265000966,1529.77688668508,1164.61330746872,729.417877136008,420.118956649081,357.17143985430903,199.682246465395,120.52901440319,95,147,192,212,242,268,95,146,192,212,241,271,25,173,211,64,218,211,7.14352090069909,44.4862016815302,175,152,151,109,1,TRUE,1X
804,Ontario & Quebec,S,2,Wheat,Winter,Winter Wheat,256,9/13,312,11/8,284,57,182,7/1,248,9/5,215,67,Wheat.Winter,-1,296,43.8345198527783,-79.7048056131244,3079.14649410415,-33.1501490232748,6.77742847927575,78.7570264240256,-7.7520455993692,59.4433551604289,20.2068662979557,91.2113029161251,1,2,7,8,9.76711334724,78.0679845054082,0.41062856270877,12.2030240050332,118.167504140351,0.497276660394289,196,8.5217917007039,350,1.48520666482333,8.19175955054024,1.03936688966495,1980.30212606352,1322.81181897694,1180.96804133591,812.037273593729,613.996661853504,3067.70716422421,2134.21685713762,1923.3730794966,1347.44231175441,1011.53276358572,234.876976782542,82.6199133032532,56.3982893257678,7.68991179744209,0,114,159,205,215,232,245,114,159,206,226,258,285,210,215,360,201,206,360,4.76821887757537,76.7098412855818,193,178,173,-277,1,TRUE,1X
819,Sweden,N,8,Rye,Winter,Rye,244,9/1,304,10/31,274,61,152,6/1,212,7/31,182,61,Rye.Winter,8,273,57.323213405407,15.0484830842096,272.62552350812,-26.2157654918323,6.62336750014768,51.1937411961911,-2.35788664761506,32.6860568721364,16.1390944281406,68.5637449981627,2,2,7,7,9.7779270828201,60.1950079938634,0.31963609311271,12.8057644416028,83.939778202006,0.402022770743776,152,36.6377641964286,355,1.73303263187084,5.57300453213363,1.0502545831056,1265.35038802841,661.047680931618,546.070481105821,273.996339677203,154.746686730697,2578.92118815797,1606.61848106117,1399.64128123538,851.567139806759,548.49827644513,333.219895678714,117.325929096299,81.4858072487003,11.9865229348278,0,90,164,225,239,265,273,90,164,227,256,306,365,88,139,301,136,200,301,4.1064000291752,46.991157261245,200,161,156,120,1,TRUE,1X
821,Yugoslavia (Former),N,-1,Wheat,Winter,Winter Wheat,244,9/1,304,10/31,274,61,182,7/1,243,8/31,212.5,62,Wheat.Winter,-1,303.5,44.4445764597125,19.2692933454422,10505.0376329929,-24.2883650848522,10.4250162684383,71.5735745823776,-0.554666802614123,58.8285193671604,20.0240333941768,90.0694078850634,1,2,7,6,13.8333324759903,66.1304416733005,0.508805214052988,12.6952733533109,144.627029961671,0.443892130068179,197,5.99811216511863,350,0.912283570867354,6.20116860538275,1.03354943923534,2740.72506719744,1779.29891566584,1578.72046025751,1056.22457757972,767.863735562077,3826.07885389013,2620.65270235853,2359.0742469502,1653.57836427241,1243.21752225477,563.826193751016,273.180749261442,220.028515410718,97.908025052685,43.313000166042,17,110,172,196,226,246,17,110,172,196,233,267,222,269,318,207,254,318,9.00032692386328,72.5939741416348,214,173,162,-323,1,TRUE,1X
996,Kansas,S,5,Barley,Winter,Barley - winter,258,9/15,305,11/1,281.5,48,171,6/20,186,7/5,178.5,16,Barley.Winter,286,262,37.9652246408874,-100.061681397095,2.67634918698688,-29.6571254396698,12.0471901543077,48.1607625673875,-1.79695603577996,15.4829763956179,25.759508453755,88.6846425719167,1,1,7,6,14.4400419652911,45.5061561307108,0.678265049540949,12.3772995769398,178.118925074096,0.339472111946396,197,0.78574132913314,333,0.498484230736034,8.14791723877868,1.43979867178275,2177.46300926593,1439.95974304022,1285.3022235083,883.418733063084,660.503635367114,4466.41284295382,3316.89144555755,3059.23088921859,2348.33457075041,1919.42870372331,455.075866807586,231.494397445835,189.080192068408,89.6869852931477,43.6723750194221,50,113,159,177,206,218,51,113,160,178,209,231,31,206,119,52,252,119,8.1269815538561,41.7483402667972,247,196,188,168,1,TRUE,1X
998,Maryland,S,5,Barley,Winter,Barley - winter,260,9/17,311,11/7,285.5,52,163,6/12,189,7/8,176,27,Barley.Winter,290,255.5,39.046109535523,-76.5032073289984,162.121997688458,-23.2098888788307,12.6442320394633,89.9918644626593,-0.0545796491558274,75.0993356525488,24.4501582269276,104.976735633947,1,2,7,8,14.3186320505082,81.0211274184866,0.596210555734044,12.2044342748346,156.125797286335,0.537564570821834,167,3.42853910976786,355,1.02185945289705,7.18490146352345,1.06750466151643,2280.49391613375,1462.50236126492,1294.63356747482,857.863042006937,623.449128126723,4635.88571855301,3381.89450770215,3105.01806019277,2341.25841192177,1888.82048306621,585.715021605285,293.925786473018,239.810654322787,109.974669778642,50.8093530179475,2,94,150,173,202,213,2,94,151,173,206,227,215,215,365,271,271,365,8.90802003312041,87.3854888755318,260,215,212,187,1,TRUE,1X
999,Nevada,S,5,Barley,Winter,Barley - winter,248,9/5,293,10/20,270.5,46,191,7/10,237,8/25,214,47,Barley.Winter,298,308.5,40.4809964637757,-118.137812207577,11.9483730722303,-33.2499425212812,9.30049065417334,19.3847285922052,-1.38443745862261,8.75371078919037,21.7347313639067,26.4570619908119,1,7,7,12,13.0659744365327,13.5811095446167,0.816324629883325,12.836575228724,210.453477443143,0.0426241401024446,197,1.25952841319047,353,0.130759945704258,6.53651876950673,0.822705219682848,2462.99488592924,1568.74456947302,1389.85765163982,934.907002061505,691.649309749407,3458.92064600336,2340.64339579988,2105.7955335378,1482.82010886134,1127.57775314431,441.656890782001,210.026708347539,167.303875923174,67.7104833376157,25.0972715306336,51,137,199,221,246,258,50,137,198,221,256,281,0,166,100,1,228,100,7.8151766871789,20.7359287151102,195,157,134,-365,1,TRUE,1X
1000,New Jersey,S,5,Barley,Winter,Barley - winter,257,9/14,294,10/21,275.5,38,158,6/7,165,6/14,161.5,8,Barley.Winter,300,251,39.7465795438794,-75.1316412860363,13.6001163872815,-22.5200298643814,11.9272143790915,92.0838154429385,-0.9765885232972,76.5672018559757,24.119531987892,106.981524125361,1,2,7,8,15.792713679265,83.9653331467602,0.59146342619683,12.6156471313123,168.654922884537,0.518255149537677,166,3.95765886017056,353,0.933655930917768,7.30912309351503,1.06043451008473,1903.50686680213,1170.04056345538,1017.21249308205,625.227729104638,420.082247497683,4390.31354562157,3200.83031379453,2934.02721749887,2200.02567588264,1766.89733136442,670.320139723287,366.371294624992,306.049202756361,156.789575666838,84.6153202322502,32,103,160,182,213,228,32,104,160,182,214,234,205,205,365,262,262,365,7.52216205878368,89.0739930453784,239,206,202,174,1,TRUE,1X
1003,Pennsylvania,S,5,Barley,Winter,Barley - winter,237,8/25,298,10/25,267.5,62,171,6/20,222,8/10,196.5,52,Barley.Winter,308,294,40.2801153485466,-77.1957064956948,250.729737802834,-26.5609113905034,10.3620412957372,88.6456909700922,-2.9364848414383,70.3011940684971,22.6967151801773,101.999062570959,1,2,7,6,15.825116631218,87.372852909443,0.560608581350469,12.9675177355859,174.459256413397,0.573719317636943,196,4.34907347452571,351,0.928716708445779,7.5484901306012,1.08704015638,2469.47183499795,1654.5404401358,1476.98196519997,1007.63295549464,748.768111137036,3922.96202720808,2824.00114930129,2575.43707743994,1893.10354038125,1492.22859147788,638.302628521867,353.402639768977,294.852564553482,150.588399972919,81.823781476232,70,122,175,197,227,243,69,121,176,196,227,248,190,190,365,243,243,365,7.9945828942881,87.4236148300291,211,181,172,153,1,TRUE,1X
1154,Indiana,S,5,Rye,Winter,Rye,253,9/10,303,10/30,278,51,171,6/20,206,7/25,188.5,36,Rye.Winter,284,275.5,40.4955083404587,-86.5163714678262,7.08467052339005,-29.8546220077693,10.3572791391875,83.128675947028,-4.47964868899111,51.9464529648431,23.2635760513713,104.514845122806,1,2,7,7,14.0621947482468,76.3311398005787,0.597745412318927,12.5061962661025,163.387586045676,0.554430788494377,176,4.16773010172632,350,0.921228725521485,8.14912505141002,1.158801495258,2197.73048077368,1477.09518255361,1319.82992961418,905.119194136652,677.013781592644,4012.2094156,2935.57411737993,2689.3088644405,2007.59812896297,1601.49271641896,466.436217945461,240.386537430876,195.033051133379,86.8140286783172,38.7263958947742,78,124,172,191,217,228,78,124,172,191,221,242,194,194,365,242,242,365,7.20568613594789,80.9595314535236,223,200,192,171,1,TRUE,1X
1155,Kansas,S,5,Rye,Winter,Rye,244,9/1,274,10/1,259,31,161,6/10,186,7/5,173.5,26,Rye.Winter,286,279.5,38.0889629547777,-98.7361345360574,43.0675575644997,-28.698286083797,12.878807495956,54.2186042036939,-1.68984130943917,13.8089316416258,26.8340354394669,100.254999481119,1,1,7,6,20.3534373722186,66.3657690221242,0.694089420964937,13.2909205892972,216.535968285588,0.393215137571291,197,0.769124482108843,343,0.51083869083741,8.39875901920932,1.45515903508169,2649.64780264516,1820.58226599412,1640.6040345306,1161.69014296935,887.224353407053,4761.6276158243,3592.56207917325,3327.58384770973,2593.66995614848,2149.20416658618,916.665855337767,592.778052025806,524.095372252771,345.975719081699,247.125622907839,46,106,151,169,198,218,46,106,151,169,198,218,97,213,203,141,260,203,9.32332812574837,46.5089250801457,224,176,171,146,1,TRUE,1X
1156,Maryland,S,5,Rye,Winter,Rye,262,9/19,321,11/17,291.5,60,165,6/14,206,7/25,185.5,42,Rye.Winter,290,259,39.0185933919209,-76.6384978916462,12.8120683564108,-22.8990318682696,12.6069173665046,89.267980963805,-0.0842964069989386,73.9692891551279,24.4268560793403,104.277754758507,1,2,7,8,13.1085051659177,80.5711171592775,0.586625480842038,11.9657652730718,145.871651854479,0.533071653464516,166,3.40554911015674,355,1.13336268780147,7.19523352658036,1.06883812940745,2397.33651588976,1570.89998184981,1400.57363135901,956.159586839026,716.540398766732,4622.33115060727,3371.9360584469,3095.55826381592,2333.16535290037,1881.56113963248,498.48040178135,232.501781583684,184.744376723162,73.8510981187242,27.3334996154498,3,94,150,174,197,208,2,94,151,173,206,227,215,215,365,271,271,365,9.25568894494432,86.9604426161795,265,220,218,193,1,TRUE,1X
1157,Minnesota,S,5,Rye,Winter,Rye,235,8/23,282,10/9,258.5,48,196,7/15,241,8/29,218.5,46,Rye.Winter,293,325,46.147357471737,-94.4463442077505,72.6663958448264,-40.7691906043224,5.25963313398641,56.3685953280863,-13.7977602029917,16.5508835803115,21.2776302673402,105.413626053449,1,2,7,6,14.1700906271213,73.937904461382,0.57521731618588,13.5487971485251,175.393427820272,0.502086577240287,197,2.99452439125826,358,0.824403857371112,10.2756235245713,1.46310343032725,2352.20981548326,1641.83588719128,1480.93042515439,1039.68421219263,785.850278931465,3058.78193617563,2188.35883585929,1987.48488647677,1426.19382361287,1092.43991473546,437.838855581797,239.02732517694201,197.521580242574,92.6815777671385,42.3257498550922,134,167,208,225,252,264,134,168,207,226,256,279,157,157,365,198,198,365,3.81916757864169,52.9754137080736,172,153,152,132,1,TRUE,1X
1158,Nebraska,S,5,Rye,Winter,Rye,242,8/30,279,10/6,260.5,38,181,6/30,220,8/8,200.5,40,Rye.Winter,297,305,41.9026271968578,-99.3315675783396,55.1971251164068,-34.7584780774808,8.96200787861332,48.6421800978299,-6.30332501943951,11.3747755690769,23.7165075317004,97.9561146169658,1,1,7,6,16.2051657037362,53.2987785507007,0.685321705255301,13.3188522127524,202.27784105383,0.395481479899393,226,0.950091484518418,349,0.48675178387909,8.89417717620938,1.52186292788563,2430.32148993747,1685.81962766275,1520.95579888314,1074.51749565888,817.5208750371,3682.37746267862,2697.94531728529,2473.01819656926,1846.61278288349,1469.56492488641,570.232544019721,332.571042896532,282.991102431171,156.575793645498,91.0102869351757,100,144,185,204,234,251,99,144,185,205,234,254,84,180,262,125,221,262,6.6960581578511,45.6175312457783,194,158,155,133,1,TRUE,1X
1159,New Jersey,S,5,Rye,Winter,Rye,244,9/1,318,11/14,281,75,188,7/7,219,8/7,203.5,32,Rye.Winter,300,287.5,40.0163180566465,-74.8152837678362,19.5473419579586,-23.3169380773063,11.5622838543609,94.4381530102015,-1.32494204748164,77.1614956214259,23.7360696971926,113.171949912124,1,2,7,7,14.3244520336938,83.9836114657159,0.58772590953566906,12.3797543408539,158.699450819663,0.528544865025154,166,4.16686774712109,352,1.03847687984963,7.28371008405697,1.06318599771606,2700.06214293346,1839.29866586757,1653.37534931282,1161.46087989166,889.679367244497,4270.86937726382,3102.10590019792,2839.18258364317,2116.26811422202,1690.48660157485,560.32936616579,288.615225150296,235.371753976056,106.975785799147,48.8444058536217,44,107,164,186,214,225,44,107,164,186,217,238,202,202,365,257,257,365,9.27388207520082,92.4395414614346,234,204,195,180,1,TRUE,1X
1160,New York,S,5,Rye,Winter,Rye,244,9/1,298,10/25,271,55,186,7/5,201,7/20,193.5,16,Rye.Winter,302,287.5,42.6062839112025,-75.6890527788148,39.8548489569116,-30.9295961327396,8.0763066439097,81.9663482841156,-5.5327693769573,62.8558582851845,20.8897860564118,93.1054565619466,1,2,7,8,13.3173567763258,85.6183413805356,0.51817428296529,12.8311490655952,155.958532192592,0.513120213317305,196,5.86318433740953,350,1.09563609212662,7.69141600015982,1.06812301776531,1903.43533275161,1217.46865892989,1070.05454669967,688.958013269222,486.096095203557,3321.06676337809,2327.10008955637,2102.68597732615,1490.5894438957,1133.72752583004,458.004944266144,225.842970454391,179.645260777995,72.8959720208138,28.258092482226,97,145,197,217,241,253,97,145,197,217,250,275,169,169,365,219,219,365,5.39473666845163,80.0533607675202,184,166,166,-222,1,TRUE,1X
1162,North Dakota,S,5,Rye,Winter,Rye,250,9/7,273,9/30,261.5,24,191,7/10,213,8/1,202,23,Rye.Winter,304,305.5,47.1290336191199,-100.157350031411,51.4144676657328,-39.7240220382989,4.77168665792378,37.7250192992282,-13.757732412847,12.1997989444497,21.1478878723095,82.4256229532814,1,2,7,6,12.9021799800092,41.8747331146884,0.611693061788494,13.4132103842589,173.215071247917,0.35774860681455,227,2.04194265019466,365,0.494401754390182,10.3106544639267,1.5378960873557,1866.53176409999,1254.65606129863,1118.12532409591,751.46058226313,549.884278269119,2935.7054839278,2087.7297361627,1892.24982620679,1348.56199752472,1028.97873755006,351.99057140052,178.945436056989,143.527564161057,56.6726988000779,19.853244890136,139,173,214,233,253,264,140,173,214,232,264,284,16,151,208,36,192,208,2.28823628456924,35.0624616474035,176,157,154,126,1,TRUE,1X
1163,Ohio,S,5,Rye,Winter,Rye,253,9/10,293,10/20,273,41,176,6/25,201,7/20,188.5,26,Rye.Winter,305,280.5,40.7643097121883,-82.2000108806202,16.0485367398884,-28.48236382145,9.6413642979682,79.8894917246064,-4.24871145664222,54.8514130528595,22.0132632528516,104.608766821268,1,2,7,7,14.2709235069044,70.9329957122411,0.529489299243329,12.7270519214472,159.852339827012,0.58811413697003,166,4.53292486908007,350,0.860580925029838,7.71491842429855,1.1498610095505,2097.48679689579,1369.14391084078,1211.67869686874,800.959810134806,579.154593461791,3750.00383932196,2685.66095326695,2444.19573929492,1781.47685256098,1391.67163588796,507.436555678047,262.499001691975,213.317198755182,96.1321745054553,43.9634836321138,79,128,180,201,228,240,79,128,180,201,231,253,184,184,365,236,236,365,6.7217848238543,77.3609516202089,205,179,175,159,1,TRUE,1X
1165,Pennsylvania,S,5,Rye,Winter,Rye,242,8/30,303,10/30,272.5,62,186,7/5,222,8/10,204,37,Rye.Winter,308,296.5,40.5104212595486,-77.2546215097569,54.7066660638771,-27.1529002937432,10.0614540871633,89.02384604954,-3.27222343573408,69.0488654656753,22.4024980103569,102.803054222472,1,2,7,6,14.5419188676516,85.3419134517291,0.546657593562981,12.7481053348948,164.013884628547,0.597180473777525,196,4.52669609043089,350,1.00186130253712,7.55328401925112,1.09628489434795,2506.91678128734,1693.54887897334,1516.2181631353,1047.32235477026,788.540218168436,3837.60438815697,2752.262485419,2506.92897045997,1834.06890310602,1439.24109008282,544.342149992332,284.448369952996,232.07648498015,106.439005352938,50.097959079186,73,125,178,200,227,240,72,125,179,199,230,251,187,187,365,240,240,365,7.95831813496202,87.824590338722,210,181,176,158,1,TRUE,1X
1167,South Dakota,S,5,Rye,Winter,Rye,242,8/30,280,10/7,261,39,190,7/9,227,8/15,208.5,38,Rye.Winter,311,312.5,45.0690570102893,-98.318887649255,51.3527793805185,-38.5310064154517,6.24692242417004,42.7951364321903,-11.8925511982091,10.7077844509107,22.5217354037564,88.5498909064897,1,1,7,6,14.5147524202563,44.8645907902085,0.656285919897616,13.3795529286705,187.365097657778,0.377872507640288,197,1.24411363440043,356,0.466195708571671,10.1618494538988,1.52365866274389,2246.92470074601,1567.01338976085,1414.12188514316,997.010908168122,757.936987909782,3244.99373193409,2357.08242094892,2152.19091633124,1579.0799393562,1236.00601909785,431.507831235781,237.844867300045,197.52346813546,96.0793673092608,46.1757855454072,129,163,203,221,247,258,129,163,203,221,249,270,63,163,265,101,201,265,4.1829042944444,40.466324674939,182,157,155,141,1,TRUE,1X
1170,Wisconsin,S,5,Rye,Winter,Rye,227,8/15,274,10/1,250.5,48,186,7/5,222,8/10,204,37,Rye.Winter,319,318.5,44.5467849508777,-90.2639455978745,50.8024769613874,-39.876948913201,6.1792359849005,66.0546440060537,-11.1145539884846,22.2213053316683,21.1405468162125,103.195875229179,1,2,7,8,15.8432139439344,98.6945790018051,0.574494262211403,13.9113139166862,192.398661312507,0.564544253184656,196,3.31880753619691,350,0.947782853967537,9.41897480250628,1.39958597874883,2253.24638970325,1532.93316552463,1371.53890403848,933.046407372414,683.058938325314,3123.7435612825,2219.42492809242,2012.06148393006,1435.55216806816,1093.57209063015,607.198858782003,356.162413037008,302.760559240878,165.175744838093,93.4904413357196,124,161,204,223,255,272,124,161,204,223,255,280,161,161,365,204,204,365,4.42374054640667,61.246061292893,166,147,145,138,1,TRUE,1X
1258,Colorado,S,5,Wheat,Winter,Wheat - winter,237,8/25,283,10/10,260,47,176,6/25,222,8/10,199,47,Wheat.Winter,277,304,39.5157366052621,-103.358855243337,8967.08826126926,-33.7674637526996,9.85677968579855,32.5458621674255,-3.06901342889531,9.25385321898642,23.4646563707168,69.342365228806,1,1,7,5,16.5338137933369,30.588844491982,0.709567939841916,13.2826276908603,213.973813506852,0.228337445088515,45,0.47436282353849,135,0.260155863016593,7.81574716084303,1.53852658031004,2482.02598005657,1669.92705900673,1496.62693256314,1033.81586478835,773.02380951302,3757.65364517762,2701.55472412778,2467.2545976842,1821.4435299094,1438.65147463407,629.113365558858,364.481542277798,310.758089991987,174.13445696136299,103.516450204546,74,135,184,204,237,255,74,135,184,204,237,257,0,239,0,0,229,0,7.70400773109275,29.9723538269013,182,134,110,-365,1,TRUE,1X
